城市,行政区,供应公告标题,公告编号,公告类型,发布时间,网上创建时间,宗地编号：,宗地面积：,宗地坐落：,出让年限：,容积率：,建筑密度(%)：,绿化率(%)：,建筑限高(米)：,土地用途：,投资强度：,保证金：,起始价：,加价幅度：,挂牌开始时间：,挂牌截止时间：,提交书面申请地,缴纳竞买保证金截止时间,确认竞买资格时间,拍卖开始时间,拍卖挂牌进行地点,联系地址,联系人,联系电话,开户单位,开户银行,银行账号,内容链接,主键MD5,爬取时间
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）145,5161.7平方米,紫云二期工业项目区,50年,1-2.5,30-50,15-20,≤24,工业用地,870,17.1万元,85.5万元,1万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）146,4176.7平方米,紫云二期工业项目区,50年,1-2.5,30-50,15-20,≤24,工业用地,870,13.8万元,69万元,1万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）147,3295.6平方米,紫云二期工业项目区,50年,1-2.5,30-50,15-20,≤24,工业用地,870,10.9万元,54.5万元,1万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）148,3000平方米,紫云二期工业项目区,50年,1-2.5,30-50,15-20,≤24,工业用地,870,9.89万元,49.5万元,1万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）150,6987.67平方米,宝美工业项目区,50年,1-2,30-45,15-20,≤24,工业用地,870,25万元,123万元,2万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）155,8982.2平方米,鹏祥工业项目区,50年,1-2.5,30-60,≤20,≤24,工业用地,870,31万元,152.7万元,2万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,德化县,德化县国土资源局国有土地使用权挂牌出让公告(德国土资告字[2010]13号),(德国土资告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010（工业）156,3148.48平方米,鹏祥工业项目区,50年,1-2.5,30-60,≤20,≤24,工业用地,870,11万元,54万元,1万元,2011年01月19土08时00分,2011年01月28土15时00分,德化县行政服务百心国土资源局窗口,2011年01月26土17时30分,2011年01月27土17时30分,,德化县公共资源交易百心,德化县行政服务百心国土资源局窗口,毛先生阮先生,0595-23592038,德化县土地储备百心,德化县信用联社,9071110010010000027366,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=aa12d8bc-a3ca-42d6-9f7c-971cea9ec410&sitePath=,1226c3cbf5385d0b81b597cb4c522aef,2020-04-24 11:13:18
福建省,仙游县,仙游县国土资源局国有土地使用权挂牌出让公告(仙国土资告字[2010]XG-41号),(仙国土资告字[2010]XG-41号),挂牌,2010/12/30,2010/12/30,XG挂-2010-41号,59433平方米,仙游经济开发区枫亭片区,50年,≥0.8,≥30,≤20,,工业用地,1230,606.2166万元,606.2166万元,10万元,2011年01月19土08时00分,2011年01月28土10时00分,仙游县招投标百心,2011年01月26土17时30分,2011年01月26土17时30分,,仙游县招投标百心,仙游县招投标百心,小林,0594-8268363,仙游县招投标百心,百国工商银行仙游县支行,1405010419010041408,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c1fad17d-df5b-47e3-ad04-499390974bd3&sitePath=,4f13832a35e3995caab5f82350716d04,2020-04-24 11:13:20
福建省,厦门市本级,厦门市国土资源与房产管理局国有土地使用权挂牌出让公告(土地市场告字[2010]252号),(土地市场告字[2010]252号),挂牌,2010/12/30,2010/12/30,X2010Y18,18445.02平方米,厦门翔安区内厝镇,50年,≥1.12,,,,工业用地,,106.24万元,531.2万元,,2010年12月30土08时00分,2011年01月28土17时00分,厦门市土地矿产资源交易市场,2011年01月28土17时00分,2011年01月28土17时00分,,厦门市土地矿产资源交易市场,莲岳路156号松柏大厦三楼,,0592－5107708,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c22ace97-cbd0-493e-a4a6-c92af95dae34&sitePath=,83294be3de1657ef77464bad46b9aebc,2020-04-24 11:13:23
福建省,厦门市本级,厦门市国土资源与房产管理局国有土地使用权挂牌出让公告(土地市场告字[2010]252号),(土地市场告字[2010]252号),挂牌,2010/12/30,2010/12/30,X2010Y19,15166.21平方米,厦门翔安区巷北工业区,50年,≥1,,,,工业用地,,87.36万元,436.8万元,,2010年12月30土08时00分,2011年01月28土17时00分,厦门市土地矿产资源交易市场,2011年01月28土17时00分,2011年01月28土17时00分,,厦门市土地矿产资源交易市场,莲岳路156号松柏大厦三楼,,0592－5107708,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c22ace97-cbd0-493e-a4a6-c92af95dae34&sitePath=,83294be3de1657ef77464bad46b9aebc,2020-04-24 11:13:23
福建省,厦门市本级,厦门市国土资源与房产管理局国有土地使用权挂牌出让公告(土地市场告字[2010]252号),(土地市场告字[2010]252号),挂牌,2010/12/30,2010/12/30,X2010Y21,7654.76平方米,厦门翔安区新店镇珩厝村,50年,≥1,,,,工业用地,,44.1万元,220.45万元,,2010年12月30土08时00分,2011年01月28土17时00分,厦门市土地矿产资源交易市场,2011年01月28土17时00分,2011年01月28土17时00分,,厦门市土地矿产资源交易市场,莲岳路156号松柏大厦三楼,,0592－5107708,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c22ace97-cbd0-493e-a4a6-c92af95dae34&sitePath=,83294be3de1657ef77464bad46b9aebc,2020-04-24 11:13:23
福建省,厦门市本级,厦门市国土资源与房产管理局国有土地使用权挂牌出让公告(土地市场告字[2010]252号),(土地市场告字[2010]252号),挂牌,2010/12/30,2010/12/30,X2010Y25,32273.43平方米,厦门火炬（翔安）产业区，下潭尾北片区，洪溪路以西，内官路以北,50年,≥1,,,,工业用地,,130.4万元,651.9万元,,2010年12月30土08时00分,2011年01月28土17时00分,厦门市土地矿产资源交易市场,2011年01月28土17时00分,2011年01月28土17时00分,,厦门市土地矿产资源交易市场,莲岳路156号松柏大厦三楼,,0592－5107708,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c22ace97-cbd0-493e-a4a6-c92af95dae34&sitePath=,83294be3de1657ef77464bad46b9aebc,2020-04-24 11:13:23
福建省,厦门市本级,厦门市国土资源与房产管理局国有土地使用权挂牌出让公告(土地市场告字[2010]252号),(土地市场告字[2010]252号),挂牌,2010/12/30,2010/12/30,X2010Y26,62289.4平方米,厦门火炬（翔安）产业区，下潭尾北片区，内官路以南，洪溪路以西，民安大道以北,50年,≥1.01,,,,工业用地,,251.65万元,1258.25万元,,2010年12月30土08时00分,2011年01月28土17时00分,厦门市土地矿产资源交易市场,2011年01月28土17时00分,2011年01月28土17时00分,,厦门市土地矿产资源交易市场,莲岳路156号松柏大厦三楼,,0592－5107708,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c22ace97-cbd0-493e-a4a6-c92af95dae34&sitePath=,83294be3de1657ef77464bad46b9aebc,2020-04-24 11:13:23
福建省,安溪县,安溪县国土资源局国有土地使用权挂牌出让公告(安告字[2010]16号),(安告字[2010]16号),挂牌,2010/12/30,2010/12/30,2010-26,9995.48平方米,安溪县建安片区10-1地块,50年,≤1.5,≤25,≥20,,街巷用地,,50万元,248万元,5万元,2011年01月19土00时00分,2011年01月28土16时00分,安溪县国土资源局六楼土地利用股,2011年01月26土17时00分,2011年01月26土17时00分,,安溪县行政服务百心三楼会议室,安溪县国土资源局,张先生,0595-23234662,安溪县土地收购储备百心,兴业银行安溪支行,153300100100002326,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=97c3773f-7cea-4a75-b188-84b2ba1fe683&sitePath=,af539fcac1dedf0319e52df0ad3d5ee9,2020-04-24 11:13:25
福建省,平和县,平和县国土资源局国有土地使用权挂牌出让公告(平国土资公告字[2010]22号),(平国土资公告字[2010]22号),挂牌,2010/12/30,2010/12/30,2010g16,37708平方米,县城天河路,70年,<2.4,<28,>30,≤70,其他普通商品住房用地,,4000万元,6220万元,10万元,2010年12月30土08时00分,2011年01月27土15时00分,平和县土地收购储备百心,2011年01月25土16时00分,2011年01月25土16时00分,,平和县国土资源局,平和县小溪镇团结南路25号,吴先生,5198369,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c5cd9d78-e5e8-4b9a-bdcd-9d7115badb17&sitePath=,56ecda61f6ece8cfe7e36d4d665f0e20,2020-04-24 11:13:29
福建省,平和县,平和县国土资源局国有土地使用权挂牌出让公告(平国土资公告字[2010]22号),(平国土资公告字[2010]22号),挂牌,2010/12/30,2010/12/30,2010g17,8730平方米,奇兰路,70年,<2.8,<28,>28,≤60,其他普通商品住房用地,,1000万元,1570万元,10万元,2010年12月30土08时00分,2011年01月27土15时00分,平和县土地收购储备百心,2011年01月25土16时00分,2011年01月25土16时00分,,平和县国土资源局,平和县小溪镇团结南路25号,吴先生,5198369,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c5cd9d78-e5e8-4b9a-bdcd-9d7115badb17&sitePath=,56ecda61f6ece8cfe7e36d4d665f0e20,2020-04-24 11:13:29
福建省,平和县,平和县国土资源局国有土地使用权挂牌出让公告(平国土资公告字[2010]22号),(平国土资公告字[2010]22号),挂牌,2010/12/30,2010/12/30,2010g18,1221平方米,县城南环路,40年,<2,<30,>30,≤24,其他普通商品住房用地,,125万元,125万元,5万元,2010年12月30土08时00分,2011年01月27土15时00分,平和县土地收购储备百心,2011年01月25土16时00分,2011年01月25土16时00分,,平和县国土资源局,平和县小溪镇团结南路25号,吴先生,5198369,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c5cd9d78-e5e8-4b9a-bdcd-9d7115badb17&sitePath=,56ecda61f6ece8cfe7e36d4d665f0e20,2020-04-24 11:13:29
福建省,平和县,平和县国土资源局国有土地使用权挂牌出让公告(平国土资公告字[2010]22号),(平国土资公告字[2010]22号),挂牌,2010/12/30,2010/12/30,2010g19,4799平方米,文峰镇区,70年,≤1.5,≤35,≥30,≤16,其他普通商品住房用地,,260万元,260万元,5万元,2010年12月30土08时00分,2011年01月27土15时00分,平和县土地收购储备百心,2011年01月25土16时00分,2011年01月25土16时00分,,平和县国土资源局,平和县小溪镇团结南路25号,吴先生,5198369,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c5cd9d78-e5e8-4b9a-bdcd-9d7115badb17&sitePath=,56ecda61f6ece8cfe7e36d4d665f0e20,2020-04-24 11:13:29
福建省,泉州市本级,泉州市国土资源局台商投资区分局国有土地使用权挂牌出让公告(泉台国土告字[2010]1号),(泉台国土告字[2010]1号),挂牌,2010/12/29,2010/12/29,G2010-01,350333平方米,泉州台商投资区张坂镇张青路北侧,50年,1-2.5,≥30,等于20,≤50,工业用地,110,1009万元,5044.7952万元,50万元,2011年01月18土08时00分,2011年01月31土15时00分,泉州台商投资区行政服务百心六楼泉州市国土资源局台商投资区分局办公室,2011年01月29土17时30分,2011年01月31土14时30分,,泉州台商投资区行政服务百心六楼会议室,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=e1187764-a240-44dd-b34e-77e031ec9642&sitePath=,100e557e3964ad278e1a140323af141d,2020-04-24 11:13:41
福建省,泉州市本级,泉州市国土资源局台商投资区分局国有土地使用权挂牌出让公告(泉台国土告字[2010]1号),(泉台国土告字[2010]1号),挂牌,2010/12/29,2010/12/29,G2010-02,63362平方米,泉州台商投资区张坂镇张青路北侧,50年,1-2.5,≥30,等于20,≤50,工业用地,110,183万元,912.4128万元,10万元,2011年01月18土08时00分,2011年01月31土15时00分,泉州台商投资区行政服务百心六楼泉州市国土资源局台商投资区分局办公室,2011年01月29土17时30分,2011年01月31土14时30分,,泉州台商投资区行政服务百心六楼会议室,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=e1187764-a240-44dd-b34e-77e031ec9642&sitePath=,100e557e3964ad278e1a140323af141d,2020-04-24 11:13:41
福建省,泉州市本级,泉州市国土资源局台商投资区分局国有土地使用权挂牌出让公告(泉台国土告字[2010]1号),(泉台国土告字[2010]1号),挂牌,2010/12/29,2010/12/29,G2010-03,80032平方米,泉州台商投资区张坂镇张青路北侧,50年,1-2.5,≥30,等于20,≤50,工业用地,110,231万元,1152.4608万元,10万元,2011年01月18土08时00分,2011年01月31土15时00分,泉州台商投资区行政服务百心六楼泉州市国土资源局台商投资区分局办公室,2011年01月29土17时30分,2011年01月31土14时30分,,泉州台商投资区行政服务百心六楼会议室,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=e1187764-a240-44dd-b34e-77e031ec9642&sitePath=,100e557e3964ad278e1a140323af141d,2020-04-24 11:13:41
福建省,泉州市本级,泉州市国土资源局台商投资区分局国有土地使用权挂牌出让公告(泉台国土告字[2010]1号),(泉台国土告字[2010]1号),挂牌,2010/12/29,2010/12/29,G2010-04,361297.3平方米,泉州台商投资区东园镇杏秀路东侧,50年,0.8-2,≥35,等于20,≤50,工业用地,110,1041万元,5202.6811万元,50万元,2011年01月18土08时00分,2011年01月31土15时00分,泉州台商投资区行政服务百心六楼泉州市国土资源局台商投资区分局办公室,2011年01月29土17时30分,2011年01月31土14时30分,,泉州台商投资区行政服务百心六楼会议室,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=e1187764-a240-44dd-b34e-77e031ec9642&sitePath=,100e557e3964ad278e1a140323af141d,2020-04-24 11:13:41
福建省,涵江区,莆田市国土资源局涵江分局国有土地使用权挂牌出让公告(涵国土告字告字[2010]05号),(涵国土告字告字[2010]05号),挂牌,2010/12/29,2010/12/29,HG挂-2010-06号,57166.77平方米,莆百高新工业园区,50年,≥1,≥30,≤20,,工业用地,117,257万元,13.6万元,0.1万元,2011年01月19土08时00分,2011年02月09土16时00分,莆百市涵江区人民政府发展服务百心国土窗口,2011年01月31土17时30分,2011年01月31土16时30分,,莆百市涵江区人民政府发展服务百心国土窗口,莆百市涵江区人民政府发展服务百心国土窗口,林小姐周先生,"0594-6988612,0594-3563680",莆百市财政局,涵江兴业银行,145020100100019799,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=14219009-79f0-4a23-be09-abbf2fb13fe1&sitePath=,c23c3b512005a1c86399dc299358a051,2020-04-24 11:13:45
福建省,涵江区,莆田市国土资源局涵江分局国有土地使用权挂牌出让公告(涵国土告字告字[2010]05号),(涵国土告字告字[2010]05号),挂牌,2010/12/29,2010/12/29,HG挂-2010-07号,103653.25平方米,莆百高新工业园区,50年,≥1,≥30,≤20,,工业用地,79,466万元,13.6万元,0.1万元,2011年01月19土08时00分,2011年02月09土16时00分,莆百市涵江区人民政府发展服务百心国土窗口,2011年01月31土17时30分,2011年01月31土16时30分,,莆百市涵江区人民政府发展服务百心国土窗口,莆百市涵江区人民政府发展服务百心国土窗口,林小姐周先生,"0594-6988612,0594-3563680",莆百市财政局,涵江兴业银行,145020100100019799,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=14219009-79f0-4a23-be09-abbf2fb13fe1&sitePath=,c23c3b512005a1c86399dc299358a051,2020-04-24 11:13:45
福建省,涵江区,莆田市国土资源局涵江分局国有土地使用权挂牌出让公告(涵国土告字告字[2010]05号),(涵国土告字告字[2010]05号),挂牌,2010/12/29,2010/12/29,HG挂-2010-08号,12580平方米,莆百高新工业园区,50年,≥0.7,≥30,≤20,,工业用地,99,57万元,13.6万元,0.1万元,2011年01月19土08时00分,2011年02月09土16时00分,莆百市涵江区人民政府发展服务百心国土窗口,2011年01月31土17时30分,2011年01月31土16时30分,,莆百市涵江区人民政府发展服务百心国土窗口,莆百市涵江区人民政府发展服务百心国土窗口,林小姐周先生,"0594-6988612,0594-3563680",莆百市财政局,涵江兴业银行,145020100100019799,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=14219009-79f0-4a23-be09-abbf2fb13fe1&sitePath=,c23c3b512005a1c86399dc299358a051,2020-04-24 11:13:45
福建省,莆田市本级,莆田市国土资源局国有土地使用权拍卖出让公告(莆土拍告字[2010]34号),(莆土拍告字[2010]34号),拍卖,2010/12/29,2010/12/29,PS拍-2010-26号,67637.62平方米,涵江区新涵工业区,70年,≤3,≤25,≥30,,其他普通商品住房用地,,3600万元,,备注：,,,莆百市机关七号楼五层,2011年01月17土17时00分,2011年01月18土09时30分,2011年01月18土10时00分,莆百市机关七号楼五层,莆百市机关七号楼四层,,0594-2631990,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=effcd978-d95d-4d24-9e38-f496181a5b68&sitePath=,8152af46bf7e160c085aaa08225b77ab,2020-04-24 11:13:49
福建省,永安市,永安市国土资源局国有土地使用权挂牌出让公告(永国土挂告字[2010]21号),(永国土挂告字[2010]21号),挂牌,2010/12/28,2010/12/28,永国土挂〔2010〕21,69835.3平方米,市燕江百路、新西路、五一路、南门广场、文体休闲广场,40年,等于0,,,,商服用地,,300万元,950万元,10万元,2011年01月09土09时00分,2011年01月18土16时00分,永安市土地收购储备百心,2011年01月14土17时00分,2011年01月17土17时00分,,永安市公共资源交易百心,永安市燕江南路496号,游先生,0598-3807915,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5f42d516-be6a-45c1-b28e-1ae80d0620d1&sitePath=,a26af9a4889245bf0268e897333d119f,2020-04-24 11:13:56
福建省,永安市,永安市国土资源局国有土地使用权挂牌出让公告(永国土挂告字[2010]22号),(永国土挂告字[2010]22号),挂牌,2010/12/28,2010/12/28,永国土挂（2010）22号,8191平方米,永安市新安桥东北侧,70年,1.5-5,≤35,≥30,,其他普通商品住房用地,,1500万元,5100万元,50万元,2011年01月17土09时00分,2011年01月26土16时00分,永安市土地收购储备百心,2011年01月24土17时00分,2011年01月25土17时00分,,永安市国土资源局一楼大厅,永安市燕江南路496号,游先生,0598－3807915,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=497234d5-bc75-41ba-b472-3b9f285cd932&sitePath=,23fa74a70af8e7cbe32293eb1f0bd23a,2020-04-24 11:14:00
福建省,永安市,永安市国土资源局国有土地使用权挂牌出让公告(永国土挂工告字[2010]14号),(永国土挂工告字[2010]14号),挂牌,2010/12/28,2010/12/28,永国土挂工[2010]14-01号,24690平方米,永安市尼葛开发区,50年,0.8-1.5,30-60,≤20,≤50,工业用地,,75万元,415万元,1万元,2011年01月06土09时00分,2011年01月15土16时00分,永安市国土资源局土地收购储备百心,2011年01月13土17时00分,2011年01月13土17时00分,,永安市国土资源局一楼服务大厅,永安市国土资源局,小罗、小揭,0598－3828725,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=53c47213-b27d-4f0c-87c7-5cc50c0c8edd&sitePath=,b8263251a5274b1b7bb2971a2ec6bb90,2020-04-24 11:14:04
福建省,晋江市,晋江市国土资源局国有土地使用权挂牌出让公告(晋国土资告字[2010]331号),(晋国土资告字[2010]331号),挂牌,2010/12/28,2010/12/28,晋江市G2010—17号,33611平方米,陈埭镇高坑村,50年,≤6.5,,,,其他商服用地,,1500万元,7200万元,50万元,2011年01月17土09时00分,2011年01月26土17时00分,晋江市国土资源局三楼土地利用管理科,2011年01月24土17时00分,2011年01月24土17时00分,,晋江市国土资源局三楼土地利用管理科,晋江市青阳迎宾路,陈先生,85639625,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=dd40bdd3-fbab-4533-b32c-fea574195467&sitePath=,aab7249e09369b863c9ea9e7b618ffa7,2020-04-24 11:14:09
福建省,南靖县,南靖县国土资源局国有土地使用权挂牌出让公告(靖国土资告字[2010]公73号),(靖国土资告字[2010]公73号),挂牌,2010/12/28,2010/12/28,G2010-64,28143平方米,靖城镇湖林村(高新园区内),50年,≥0.7,≥0.3,≤0.2,,工业用地,1365,127万元,340.3万元,3万元,2011年01月19土08时00分,2011年01月28土16时00分,南靖县公共资源交易管理百心四楼产权交易百心土地竞买受理处,2011年01月18土17时00分,2011年01月18土17时30分,,南靖县公共资源交易管理百心四,南靖县公共资源交易管理百心四楼产权交易百心,吴先生,0596-7855788,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=8996a223-7c1f-4e9d-8166-20a3ac0cddc2&sitePath=,5b4144d4e56afbbe837ac8e5997ec835,2020-04-24 11:14:14
福建省,南靖县,南靖县国土资源局国有土地使用权挂牌出让公告(靖国土资告字[2010]公73号),(靖国土资告字[2010]公73号),挂牌,2010/12/28,2010/12/28,G2010-65,13435平方米,靖城镇湖林村(高新园区内),50年,≥0.7,≥0.3,≤0.2,,工业用地,1365,61万元,162.5万元,2万元,2011年01月19土08时00分,2011年01月28土16时00分,南靖县公共资源交易管理百心四楼产权交易百心土地竞买受理处,2011年01月18土17时00分,2011年01月18土17时30分,,南靖县公共资源交易管理百心四,南靖县公共资源交易管理百心四楼产权交易百心,吴先生,0596-7855788,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=8996a223-7c1f-4e9d-8166-20a3ac0cddc2&sitePath=,5b4144d4e56afbbe837ac8e5997ec835,2020-04-24 11:14:14
